caption,filepath
"On a rugged basalt rock, a Pannychia moseleyi displays its elongated, segmented body with a pale coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/987cbdba-d97e-4a7c-91bf-637ad5b5af80_png.rf.f74a7e92c1aa71ef533327d8f75a969a.jpg
"Antimora microlepis glides over a rocky seafloor, displaying a dark, elongated body against the muted backdrop of silt and sand.",src/data/Fathomnet-by-Phylum-2/train/images/99378616-53dd-410a-8758-43eb7ef5a595_png.rf.91cd2c0a43ac7606c18f05b136c9d28c.jpg
"Antimora microlepis glides over a rocky seafloor, displaying a dark, elongated body against the muted backdrop of silt and sand.",src/data/Fathomnet-by-Phylum-2/train/images/99378616-53dd-410a-8758-43eb7ef5a595_png.rf.9e6415920b6b985d0695856bafb9e31e.jpg
"Antimora microlepis glides over a rocky seafloor, displaying a dark, elongated body against the muted backdrop of silt and sand.",src/data/Fathomnet-by-Phylum-2/train/images/99378616-53dd-410a-8758-43eb7ef5a595_png.rf.9b2f23ce3931453e5fd37c379ad42b1e.jpg
"Ceriantharia exhibit cylindrical, tentacle-covered bodies on a silt substrate, surrounded by a rocky seafloor texture.",src/data/Fathomnet-by-Phylum-2/train/images/9c06ea82-3aae-4db5-a712-bf45d8f0bf6e_png.rf.23dfa9b8db62038c3a39ff93aa2676f4.jpg
"Ceriantharia exhibit cylindrical, tentacle-covered bodies on a silt substrate, surrounded by a rocky seafloor texture.",src/data/Fathomnet-by-Phylum-2/train/images/9c06ea82-3aae-4db5-a712-bf45d8f0bf6e_png.rf.22baa977186023db9a106782b7bd259d.jpg
"Ceriantharia exhibit cylindrical, tentacle-covered bodies on a silt substrate, surrounded by a rocky seafloor texture.",src/data/Fathomnet-by-Phylum-2/train/images/9c06ea82-3aae-4db5-a712-bf45d8f0bf6e_png.rf.74a71c5c13dda07168d1c7656d6e8d44.jpg
"A pale Pterasteridae rests among dark, textured volcanic rock on the seafloor, surrounded by a backdrop of rugged geological formations.",src/data/Fathomnet-by-Phylum-2/train/images/9cf8ee76-148c-48bc-8ba8-7f3f632624e0_png.rf.cd53f4097fa4ff04b9369724d9892a49.jpg
"A pale Pterasteridae rests among dark, textured volcanic rock on the seafloor, surrounded by a backdrop of rugged geological formations.",src/data/Fathomnet-by-Phylum-2/train/images/9cf8ee76-148c-48bc-8ba8-7f3f632624e0_png.rf.e462de95cbb2023c68b7a7dc8cc8f0e4.jpg
"A pale Pterasteridae rests among dark, textured volcanic rock on the seafloor, surrounded by a backdrop of rugged geological formations.",src/data/Fathomnet-by-Phylum-2/train/images/9cf8ee76-148c-48bc-8ba8-7f3f632624e0_png.rf.ca7d6152c8f0ccffb84f90be39100072.jpg
"Textured rocks cover the seafloor, with a slender Synallactes gliding among the uneven surfaces of dark volcanic substrate.",src/data/Fathomnet-by-Phylum-2/train/images/9e2514d3-0f76-4e48-85f6-f1f945b1037f_png.rf.f009dd8d05e51d9d680788c6d1d7f278.jpg
"Textured rocks cover the seafloor, with a slender Synallactes gliding among the uneven surfaces of dark volcanic substrate.",src/data/Fathomnet-by-Phylum-2/train/images/9e2514d3-0f76-4e48-85f6-f1f945b1037f_png.rf.0aee34bc309eeefdffbe5dd986ce6143.jpg
"Textured rocks cover the seafloor, with a slender Synallactes gliding among the uneven surfaces of dark volcanic substrate.",src/data/Fathomnet-by-Phylum-2/train/images/9e2514d3-0f76-4e48-85f6-f1f945b1037f_png.rf.f0ec0bcb6fa840cf751df288aaf39258.jpg
"Across a rocky seafloor, a Zoroaster spinulosus starfish and a Coryphaenoides fish are visible, showcasing various textures and colors.",src/data/Fathomnet-by-Phylum-2/train/images/a124504c-e1ab-443c-843e-8e2f6347a8f2_png.rf.09bf27b8b5d4c2b06c9391039b954e01.jpg
"Across a rocky seafloor, a Zoroaster spinulosus starfish and a Coryphaenoides fish are visible, showcasing various textures and colors.",src/data/Fathomnet-by-Phylum-2/train/images/a124504c-e1ab-443c-843e-8e2f6347a8f2_png.rf.abddc2bc3b73c8f51bcbc08a5ab91020.jpg
"Across a rocky seafloor, a Zoroaster spinulosus starfish and a Coryphaenoides fish are visible, showcasing various textures and colors.",src/data/Fathomnet-by-Phylum-2/train/images/a124504c-e1ab-443c-843e-8e2f6347a8f2_png.rf.0813890a43151569e8b139a4950b01c7.jpg
"Psychrolutes phrictus exhibits a pale, rounded body with a broad head, resting among dark, jagged rocks and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a28a684e-a2da-4139-a5ec-d51a3dcab2ce_png.rf.31742c2c4a92d8d1bd4e5c2cbcd8724c.jpg
"Psychrolutes phrictus exhibits a pale, rounded body with a broad head, resting among dark, jagged rocks and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a28a684e-a2da-4139-a5ec-d51a3dcab2ce_png.rf.f1531bf40aba3d1b526e5ea0e578fe42.jpg
"Psychrolutes phrictus exhibits a pale, rounded body with a broad head, resting among dark, jagged rocks and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a28a684e-a2da-4139-a5ec-d51a3dcab2ce_png.rf.fb59ddcc6aa8d24c1449a36ddd885635.jpg
"On a soft mud substrate, clusters of Paragorgia arborea exhibit a pinkish hue, showcasing their branching structure against the dark background.",src/data/Fathomnet-by-Phylum-2/train/images/a3675720-3de0-4429-a640-067eb8c9ea66_png.rf.49b77e56308def3e7eea3f1b0d28a3e7.jpg
"On a soft mud substrate, clusters of Paragorgia arborea exhibit a pinkish hue, showcasing their branching structure against the dark background.",src/data/Fathomnet-by-Phylum-2/train/images/a3675720-3de0-4429-a640-067eb8c9ea66_png.rf.9aef027d857c3a82de9cd9e17442233c.jpg
"On a soft mud substrate, clusters of Paragorgia arborea exhibit a pinkish hue, showcasing their branching structure against the dark background.",src/data/Fathomnet-by-Phylum-2/train/images/a3675720-3de0-4429-a640-067eb8c9ea66_png.rf.b4b91226767a98170c87a4b125a22263.jpg
"Textured, dark rocks form the seafloor, with a pale Pteraster blending into the substrate, surrounded by silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/a451d823-717b-41dd-8f11-bca1a617ca82_png.rf.b7fef9e6168b5c439f3cc0f6a405a3a2.jpg
"Textured, dark rocks form the seafloor, with a pale Pteraster blending into the substrate, surrounded by silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/a451d823-717b-41dd-8f11-bca1a617ca82_png.rf.c557b36d209651827f9c663249535818.jpg
"Textured, dark rocks form the seafloor, with a pale Pteraster blending into the substrate, surrounded by silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/a451d823-717b-41dd-8f11-bca1a617ca82_png.rf.db81de2ea48b0dc596075ee5f303fc0c.jpg
"Across a sandy seafloor, a pale Psychrolutes phrictus glides above textured patterns, showcasing its rounded body and large, expressive eyes.",src/data/Fathomnet-by-Phylum-2/train/images/a4ecf41d-2a97-438f-9dbf-fff633560f43_png.rf.95812a5ac55ac5e29eae42a6129d18c7.jpg
"Across a sandy seafloor, a pale Psychrolutes phrictus glides above textured patterns, showcasing its rounded body and large, expressive eyes.",src/data/Fathomnet-by-Phylum-2/train/images/a4ecf41d-2a97-438f-9dbf-fff633560f43_png.rf.af885595b3b8da96d6bf925ab8047a79.jpg
"Across a sandy seafloor, a pale Psychrolutes phrictus glides above textured patterns, showcasing its rounded body and large, expressive eyes.",src/data/Fathomnet-by-Phylum-2/train/images/a4ecf41d-2a97-438f-9dbf-fff633560f43_png.rf.c8ccc8879020e900202a42f6ef714c1a.jpg
"Opisthoteuthis cf. californiana exhibits a vibrant orange hue against a backdrop of dark, textured rocks on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a5188e36-ef01-41bc-9f12-1890c11cb1b9_png.rf.ffed1e7b50138de475edb0d5a97297cb.jpg
"Opisthoteuthis cf. californiana exhibits a vibrant orange hue against a backdrop of dark, textured rocks on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a5188e36-ef01-41bc-9f12-1890c11cb1b9_png.rf.c03c255e4347be97bfe92044e2581398.jpg
"Opisthoteuthis cf. californiana exhibits a vibrant orange hue against a backdrop of dark, textured rocks on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a5188e36-ef01-41bc-9f12-1890c11cb1b9_png.rf.49262aac7e55c33cb96fdeb645e8434e.jpg
"Across a muddy seafloor, a single Ceriantharia displays its elongated, tube-like structure amidst scattered sediment and faintly visible detritus.",src/data/Fathomnet-by-Phylum-2/train/images/a5d12d4b-6e69-420b-9316-21951635d016_png.rf.41b68d3ef17a86a1b5f428813b8785c6.jpg
"Across a muddy seafloor, a single Ceriantharia displays its elongated, tube-like structure amidst scattered sediment and faintly visible detritus.",src/data/Fathomnet-by-Phylum-2/train/images/a5d12d4b-6e69-420b-9316-21951635d016_png.rf.c9e5d60493ff949c0c562d2f3cad251a.jpg
"Across a muddy seafloor, a single Ceriantharia displays its elongated, tube-like structure amidst scattered sediment and faintly visible detritus.",src/data/Fathomnet-by-Phylum-2/train/images/a5d12d4b-6e69-420b-9316-21951635d016_png.rf.d0350a6f662c56591e32cea25e824ccc.jpg
"Antimora microlepis exhibits a dark gray body with prominent blue eyes, hovering over a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a83efd1c-3142-41f9-9e1e-8389ef953017_png.rf.d15346e34f31643e869d2b2e8d3370f9.jpg
"Antimora microlepis exhibits a dark gray body with prominent blue eyes, hovering over a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a83efd1c-3142-41f9-9e1e-8389ef953017_png.rf.12ace602a3fdba2d8a56a3acc0092a22.jpg
"Antimora microlepis exhibits a dark gray body with prominent blue eyes, hovering over a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a83efd1c-3142-41f9-9e1e-8389ef953017_png.rf.b8d00d7ee1e22b8acc070ad01c1c2610.jpg
"Textured, dark rocks form the seafloor, with a single Holothuroidea partially buried in the surrounding silt.",src/data/Fathomnet-by-Phylum-2/train/images/a8580f72-0371-478c-b9a3-1c673da63771_png.rf.787fbb7bd5fc3354f67d543fe4aa8341.jpg
"Textured, dark rocks form the seafloor, with a single Holothuroidea partially buried in the surrounding silt.",src/data/Fathomnet-by-Phylum-2/train/images/a8580f72-0371-478c-b9a3-1c673da63771_png.rf.506f7d3fd120aaf004762a6fae2f7f1f.jpg
"Textured, dark rocks form the seafloor, with a single Holothuroidea partially buried in the surrounding silt.",src/data/Fathomnet-by-Phylum-2/train/images/a8580f72-0371-478c-b9a3-1c673da63771_png.rf.93d987691b7a93c55dcae1cd32ff1e1b.jpg
"Dark, elongated Antimora microlepis glides over a sandy seafloor, surrounded by rocky outcrops and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/a8b47b61-389d-480a-840e-e10b6737316b_png.rf.2e92ed6a2892c308610849673a7343ec.jpg
"Dark, elongated Antimora microlepis glides over a sandy seafloor, surrounded by rocky outcrops and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/a8b47b61-389d-480a-840e-e10b6737316b_png.rf.5e9a8995ad5666852589c6e1643437ec.jpg
"Dark, elongated Antimora microlepis glides over a sandy seafloor, surrounded by rocky outcrops and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/a8b47b61-389d-480a-840e-e10b6737316b_png.rf.1fbd9b6b7df395f520fa0f508dc0e3cc.jpg
"Hymenaster exhibits a pale, soft-bodied form with a textured surface, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a8ef7273-acb4-408f-8742-b5bf9a7a2a6c_png.rf.d59458d8917f1fac85d525cfaeed182f.jpg
"Hymenaster exhibits a pale, soft-bodied form with a textured surface, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a8ef7273-acb4-408f-8742-b5bf9a7a2a6c_png.rf.bd483d542e2176332405e85daec38e71.jpg
"Hymenaster exhibits a pale, soft-bodied form with a textured surface, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/a8ef7273-acb4-408f-8742-b5bf9a7a2a6c_png.rf.e872fca2921d82e5ad48aa898edf38fb.jpg
"Coryphaenoides acrolepis swims over a rocky substrate, displaying a streamlined body and a bluish-gray coloration against the dark rocks.",src/data/Fathomnet-by-Phylum-2/train/images/aa1f4685-66d1-47ab-9e86-5f8a4011dd40_png.rf.993051d4fc0f0536a4ff43c7643fa3c0.jpg
"Coryphaenoides acrolepis swims over a rocky substrate, displaying a streamlined body and a bluish-gray coloration against the dark rocks.",src/data/Fathomnet-by-Phylum-2/train/images/aa1f4685-66d1-47ab-9e86-5f8a4011dd40_png.rf.2eecfde789ec74e69822c5bbc98cf25c.jpg
"Coryphaenoides acrolepis swims over a rocky substrate, displaying a streamlined body and a bluish-gray coloration against the dark rocks.",src/data/Fathomnet-by-Phylum-2/train/images/aa1f4685-66d1-47ab-9e86-5f8a4011dd40_png.rf.71d01dc48d609e20ff210d7109576ad1.jpg
"On a rocky seafloor, a Bathyraja spinosissima glides smoothly, displaying a pale gray body with a flattened shape and long, slender tail.",src/data/Fathomnet-by-Phylum-2/train/images/aa287465-854c-44bb-8ecd-a9f5ab0844b3_png.rf.2072e1cf35df52a72afcce175351a8dd.jpg
"On a rocky seafloor, a Bathyraja spinosissima glides smoothly, displaying a pale gray body with a flattened shape and long, slender tail.",src/data/Fathomnet-by-Phylum-2/train/images/aa287465-854c-44bb-8ecd-a9f5ab0844b3_png.rf.aca53c94ca45cb90324e164b443c2be2.jpg
"On a rocky seafloor, a Bathyraja spinosissima glides smoothly, displaying a pale gray body with a flattened shape and long, slender tail.",src/data/Fathomnet-by-Phylum-2/train/images/aa287465-854c-44bb-8ecd-a9f5ab0844b3_png.rf.9937e95a59ddc58d63bdb6f24bf35ec1.jpg
"On a rocky seafloor, a Coryphaenoides acrolepis swims, its elongated body and pale coloration contrasting with the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ac0c9d2e-41c8-45a6-b1f7-a05347d76488_png.rf.d078e6188c883abba9da1e7648a1e3d2.jpg
"On a rocky seafloor, a Coryphaenoides acrolepis swims, its elongated body and pale coloration contrasting with the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ac0c9d2e-41c8-45a6-b1f7-a05347d76488_png.rf.3ac8f3ff4ed2983b8f8ddbb163b49d8a.jpg
"On a rocky seafloor, a Coryphaenoides acrolepis swims, its elongated body and pale coloration contrasting with the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ac0c9d2e-41c8-45a6-b1f7-a05347d76488_png.rf.0974825cf201aaf5ab83fc4b1862508a.jpg
"A pale Psychrolutes phrictus rests among dark rocks and silt, its gelatinous body blending with the surrounding environment.",src/data/Fathomnet-by-Phylum-2/train/images/ade3d7cf-2ee8-4320-9d54-66113f046737_png.rf.cd6ffa4f1e96f7be7983b7d5ffcb6e65.jpg
"A pale Psychrolutes phrictus rests among dark rocks and silt, its gelatinous body blending with the surrounding environment.",src/data/Fathomnet-by-Phylum-2/train/images/ade3d7cf-2ee8-4320-9d54-66113f046737_png.rf.7caa322f17cf8898d663a83f6bc5e58c.jpg
"A pale Psychrolutes phrictus rests among dark rocks and silt, its gelatinous body blending with the surrounding environment.",src/data/Fathomnet-by-Phylum-2/train/images/ade3d7cf-2ee8-4320-9d54-66113f046737_png.rf.56e843137c9fb7bdb277474579f12b03.jpg
"A pale Bathyraja spinosissima with a smooth, flat body rests on a rocky seafloor, showcasing its broad pectoral fins.",src/data/Fathomnet-by-Phylum-2/train/images/ae2b8fd4-7af3-45f4-8373-aac60e7c760d_png.rf.329127e3b93cb51415ddfd8f8c71f81c.jpg
"A pale Bathyraja spinosissima with a smooth, flat body rests on a rocky seafloor, showcasing its broad pectoral fins.",src/data/Fathomnet-by-Phylum-2/train/images/ae2b8fd4-7af3-45f4-8373-aac60e7c760d_png.rf.98eb9f0a2128d50bc2b30b67c1052c11.jpg
"A pale Bathyraja spinosissima with a smooth, flat body rests on a rocky seafloor, showcasing its broad pectoral fins.",src/data/Fathomnet-by-Phylum-2/train/images/ae2b8fd4-7af3-45f4-8373-aac60e7c760d_png.rf.8b941c9dc54bfa26e19d4b36a6a3fc62.jpg
"A dark-colored Antimora microlepis swims above a sandy seafloor, with a rocky substrate visible in the background.",src/data/Fathomnet-by-Phylum-2/train/images/b0846205-0ba9-45ec-a60f-e2aab2d1f2bc_png.rf.323005bcadf7949a0db54074d7f2b197.jpg
"A dark-colored Antimora microlepis swims above a sandy seafloor, with a rocky substrate visible in the background.",src/data/Fathomnet-by-Phylum-2/train/images/b0846205-0ba9-45ec-a60f-e2aab2d1f2bc_png.rf.124408a94ad8c18ee89fb696e6884e13.jpg
"A dark-colored Antimora microlepis swims above a sandy seafloor, with a rocky substrate visible in the background.",src/data/Fathomnet-by-Phylum-2/train/images/b0846205-0ba9-45ec-a60f-e2aab2d1f2bc_png.rf.eecc2fe9bd53fb682c50e6206b49cc7c.jpg
"Bathyraja spinosissima glides over a rocky substrate, exhibiting a flat, disc-shaped body with a mottled gray coloration.",src/data/Fathomnet-by-Phylum-2/train/images/b1043bea-246e-464f-88ed-22cbd742a28e_png.rf.46c0b50b11d6c10977adc4e0262d8b82.jpg
"Bathyraja spinosissima glides over a rocky substrate, exhibiting a flat, disc-shaped body with a mottled gray coloration.",src/data/Fathomnet-by-Phylum-2/train/images/b1043bea-246e-464f-88ed-22cbd742a28e_png.rf.c494121a8d41f81350503b303d1dd89a.jpg
"Bathyraja spinosissima glides over a rocky substrate, exhibiting a flat, disc-shaped body with a mottled gray coloration.",src/data/Fathomnet-by-Phylum-2/train/images/b1043bea-246e-464f-88ed-22cbd742a28e_png.rf.4d980d3e3305074898dbcb2df82322a8.jpg
"Translucent Pannychia moseleyi glides over a rocky substrate, its elongated body adorned with delicate bristles against the dark, textured rock.",src/data/Fathomnet-by-Phylum-2/train/images/b33aa754-046e-4c7a-bcc5-1660da9ef0d1_png.rf.567256b0ee6bacd81f3d2a2de6733528.jpg
"Translucent Pannychia moseleyi glides over a rocky substrate, its elongated body adorned with delicate bristles against the dark, textured rock.",src/data/Fathomnet-by-Phylum-2/train/images/b33aa754-046e-4c7a-bcc5-1660da9ef0d1_png.rf.d8aeb5a3e74a772ebb70c2d0f50eed50.jpg
"Translucent Pannychia moseleyi glides over a rocky substrate, its elongated body adorned with delicate bristles against the dark, textured rock.",src/data/Fathomnet-by-Phylum-2/train/images/b33aa754-046e-4c7a-bcc5-1660da9ef0d1_png.rf.b355162a6793065c947f69c3bbe7e10d.jpg
"A white Chrysogorgia with delicate branches rests on a sandy seafloor, accompanied by a few scattered rocks.",src/data/Fathomnet-by-Phylum-2/train/images/b44b49a4-5760-42bc-81cf-c4e6ac3b3928_png.rf.9559127d97156af1196e410d11556392.jpg
